mould_position,point,datetime,exp_param_a,exp_param_b,exp_param_c,time_elapsed_hours,lin_param_m,lin_param_c
C3,3,2023-06-05 09:33:52,14.8352231035477,0.0471842643724743,85.1647768964523,95.4,-0.0142,86.6595
C3,4,2023-06-06 09:33:20,14.939348976977737,0.046481192722094,85.05876215715777,119.39,-0.0049,85.6927
C3,5,2023-06-07 09:56:17,15.064522460830414,0.045559890518436036,84.92872531670271,143.78,-0.0018,85.1998
