mould_position,point,datetime,exp_param_a,exp_param_b,exp_param_c,time_elapsed_hours,lin_param_m,lin_param_c
D3,3,2023-06-05 09:34:10,11.15697571614148,0.0423021128167869,88.84302428385851,95.3,-0.0144,90.3855
D3,4,2023-06-06 09:33:39,11.282320532607963,0.0413250117749444,88.7143751699451,119.29,-0.0057,89.4667
D3,5,2023-06-07 09:56:36,11.42828917887072,0.0400253585126623,88.55935041852277,143.67,-0.0024,88.9394
D4,3,2023-06-05 09:34:23,13.836201336156872,0.0475871418738691,86.16379866384314,95.21,-0.0131,87.5319
D4,4,2023-06-06 09:33:48,14.090033106983457,0.0457666072970957,85.9050099361794,119.2,-0.0049,86.5463
D4,5,2023-06-07 09:56:46,14.15173990849664,0.045287125655976555,85.84069297421779,143.58,-0.0017,86.1051
