mould_position,point,datetime,exp_param_a,exp_param_b,exp_param_c,time_elapsed_hours,lin_param_m,lin_param_c
D5,3,2023-06-05 09:35:26,11.56801145988381,0.0473530280320756,88.4319885401162,94.77,-0.0113,89.6127
D5,4,2023-06-06 09:34:46,12.25850412076916,0.0418174401669953,87.7226550933796,118.76,-0.0061,88.5204
D5,5,2023-06-07 09:57:48,12.32255083154919,0.0412650863704818,87.6541709155302,143.14,-0.0023,88.0186
