mould_position,G_stoichiometry,CA_stoichiometry,IA_stoichiometry,x1,x2,x3,polymer_start_mass_g,polymer_end_mass_pct,delta_polymer_mass_pct
A1,1.0,1.3451,0.0128,0.5698,0.7997,0.9929,3.2459,0.0,-100.0
A2,1.0,0.3187,1.4303,0.482761793,0.933671721,0.260344154,3.33387,87.14905341354373,-12.850946586456274
A3,1.0,0.1579,0.7276,0.021018808,0.035126747,0.297108235,3.24716,85.9647600386405,-14.035239961359494
A4,1.0,0.0102,1.2943,0.0,0.321289245,0.020397838,3.13861,86.3853205460327,-13.614679453967298
B1,1.0,0.7774,0.3738,0.337,0.6476,0.7731,3.2258500000000003,85.65694283238858,-14.34305716761142
